arm,arm_group,schedule,item_id,dataset,fact_id,fact_role,has_parametric,present_stage1,present_stage2,present_stage3,was_lost,lost_at_stage,reappeared,reappeared_at_stage,survived_throughout,recovered_document,reverted_parametric,both_values_after_loss,fabricated_after_loss,corrupted_after_loss
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:6,counterfactual,cfk:6:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:7,counterfactual,cfk:7:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:9,counterfactual,cfk:9:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:10,counterfactual,cfk:10:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:side4,side,True,True,False,False,True,2,False,,False,False,False,False,False,True
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:11,counterfactual,cfk:11:side5,side,True,True,False,False,True,2,False,,False,False,False,False,False,True
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:side2,side,True,True,False,False,True,2,False,,False,False,False,False,True,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:14,counterfactual,cfk:14:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:side3,side,True,True,False,False,True,2,False,,False,False,False,False,True,True
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:15,counterfactual,cfk:15:side5,side,True,True,False,False,True,2,False,,False,False,False,False,True,True
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:17,counterfactual,cfk:17:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:18,counterfactual,cfk:18:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:19,counterfactual,cfk:19:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:side2,side,True,True,False,False,True,2,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:side3,side,True,True,False,False,True,2,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:side4,side,True,True,False,False,True,2,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:20,counterfactual,cfk:20:side5,side,True,True,False,False,True,2,False,,False,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:side3,side,True,True,False,False,True,2,False,,False,False,False,False,True,True
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:22,counterfactual,cfk:22:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
resize_lsl,trajectory,resize_large|resize_small|resize_large,cfk:23,counterfactual,cfk:23:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
