comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
paraphrase_minus_generic,paraphrase,generic,80,regret,now,f1,0.07991071428571428,-0.01979166666666668,0.19188988095238094,0.1399,16,0.35919740477118706
paraphrase_minus_generic,paraphrase,generic,80,regret,now,judge_correct,0.171875,0.0625,0.296875,0.0048,16,0.7263719977186397
paraphrase_minus_generic,paraphrase,generic,80,regret,future,em,0.00833333333333331,-0.057291666666666685,0.07187499999999997,0.8147,16,0.060753147094531224
paraphrase_minus_generic,paraphrase,generic,80,regret,future,f1,0.01996332371332372,-0.0381849071067821,0.0808400260040885,0.5172,16,0.16100694283845432
paraphrase_minus_generic,paraphrase,generic,80,regret,future,judge_correct,0.06770833333333333,0.008333333333333331,0.12604166666666664,0.0245,16,0.5491411087924638
paraphrase_minus_generic,paraphrase,generic,80,retained,now,em,-0.05208333333333334,-0.22916666666666663,0.11979166666666666,0.5553,16,-0.14171643361953695
paraphrase_minus_generic,paraphrase,generic,80,retained,now,f1,-0.08077876984126983,-0.19246031746031747,0.01892361111111111,0.1344,16,-0.3633150577722091
paraphrase_minus_generic,paraphrase,generic,80,retained,now,judge_correct,-0.18229166666666666,-0.3125,-0.07291666666666666,0.0041,16,-0.7149112748034692
paraphrase_minus_generic,paraphrase,generic,80,retained,future,em,-0.015010597041847039,-0.08705939243048615,0.06095715265637137,0.6935,16,-0.09618262601012106
paraphrase_minus_generic,paraphrase,generic,80,retained,future,f1,-0.020845115532615525,-0.0831513310185185,0.03813239017926516,0.5074,16,-0.16451901412063558
paraphrase_minus_generic,paraphrase,generic,80,retained,future,judge_correct,-0.06960851648351649,-0.12966346153846148,-0.009191849816849833,0.0226,16,-0.5514817018528827
paraphrase_minus_generic,paraphrase,generic,80,specialisation_did,now_minus_future,em,-0.054166666666666675,-0.14583333333333334,0.03333333333333334,0.2364,16,-0.2820936826767441
paraphrase_minus_generic,paraphrase,generic,80,specialisation_did,now_minus_future,f1,-0.05994739057239058,-0.13583825607263106,0.011203688672438645,0.11,16,-0.3837943682956044
paraphrase_minus_generic,paraphrase,generic,80,specialisation_did,now_minus_future,judge_correct,-0.10416666666666666,-0.1958333333333333,-0.02083333333333331,0.0241,16,-0.5620224837470442
paraphrase_minus_generic,paraphrase,generic,160,utility,now,em,-0.171875,-0.28125,-0.0625,0.0046,16,-0.7263719977186397
paraphrase_minus_generic,paraphrase,generic,160,utility,now,f1,-0.17083333333333334,-0.28229166666666666,-0.04843750000000001,0.0047,16,-0.6818701451319343
paraphrase_minus_generic,paraphrase,generic,160,utility,now,judge_correct,-0.203125,-0.328125,-0.078125,0.0025,16,-0.7328548773027581
paraphrase_minus_generic,paraphrase,generic,160,utility,future,em,-0.13020833333333331,-0.18958333333333333,-0.07395833333333332,0.0,16,-1.0615505491630346
paraphrase_minus_generic,paraphrase,generic,160,utility,future,f1,-0.1294940476190476,-0.18822991071428571,-0.07138107638888888,0.0,16,-1.048513384913955
paraphrase_minus_generic,paraphrase,generic,160,utility,future,judge_correct,-0.12395833333333332,-0.18437499999999998,-0.06354166666666666,0.0,16,-0.9755059669836327
paraphrase_minus_generic,paraphrase,generic,160,utility,gap,em,-0.04166666666666667,-0.11666666666666667,0.03749999999999999,0.2947,16,-0.258405697060851
paraphrase_minus_generic,paraphrase,generic,160,utility,gap,f1,-0.04133928571428572,-0.11577752976190472,0.04055803571428568,0.3198,16,-0.24511805100918097
paraphrase_minus_generic,paraphrase,generic,160,utility,gap,judge_correct,-0.07916666666666668,-0.16666666666666669,0.004166666666666673,0.0759,16,-0.4299273432576855
paraphrase_minus_generic,paraphrase,generic,160,regret,now,em,0.171875,0.0625,0.28125,0.0046,16,0.7263719977186397
paraphrase_minus_generic,paraphrase,generic,160,regret,now,f1,0.17083333333333334,0.0484375,0.28229166666666666,0.0047,16,0.6818701451319343
paraphrase_minus_generic,paraphrase,generic,160,regret,now,judge_correct,0.203125,0.078125,0.328125,0.0025,16,0.7328548773027581
paraphrase_minus_generic,paraphrase,generic,160,regret,future,em,0.13020833333333334,0.07395833333333333,0.18958333333333335,0.0,16,1.0615505491630348
paraphrase_minus_generic,paraphrase,generic,160,regret,future,f1,0.12949404761904762,0.0713810763888889,0.18822991071428571,0.0,16,1.0485133849139554
paraphrase_minus_generic,paraphrase,generic,160,regret,future,judge_correct,0.12395833333333334,0.06354166666666666,0.18437499999999998,0.0,16,0.9755059669836328
paraphrase_minus_generic,paraphrase,generic,160,retained,now,em,-0.22395833333333331,-0.36979166666666663,-0.07291666666666667,0.0033,16,-0.7158187909877648
paraphrase_minus_generic,paraphrase,generic,160,retained,now,f1,-0.17604166666666665,-0.28854166666666664,-0.05207031250000019,0.0036,16,-0.6954194715214795
paraphrase_minus_generic,paraphrase,generic,160,retained,now,judge_correct,-0.19791666666666666,-0.32291666666666663,-0.07291666666666666,0.002,16,-0.7418253689708787
paraphrase_minus_generic,paraphrase,generic,160,retained,future,em,-0.149559555028305,-0.21691445923867794,-0.08501093307733933,0.0,16,-1.0771842591975296
paraphrase_minus_generic,paraphrase,generic,160,retained,future,f1,-0.12948538069073784,-0.1898059275793651,-0.0691926020408163,0.0,16,-1.0159086870476004
paraphrase_minus_generic,paraphrase,generic,160,retained,future,judge_correct,-0.12273351648351648,-0.18229166666666666,-0.06335851648351648,0.0,16,-0.9778226562804929
paraphrase_minus_generic,paraphrase,generic,160,specialisation_did,now_minus_future,em,-0.04166666666666667,-0.11666666666666667,0.03749999999999999,0.2878,16,-0.258405697060851
paraphrase_minus_generic,paraphrase,generic,160,specialisation_did,now_minus_future,f1,-0.04133928571428572,-0.1163891369047619,0.04059846230158725,0.3095,16,-0.24511805100918097
paraphrase_minus_generic,paraphrase,generic,160,specialisation_did,now_minus_future,judge_correct,-0.07916666666666668,-0.16666666666666669,0.004166666666666669,0.0765,16,-0.4299273432576855
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,now,em,0.65625,0.546875,0.765625,0.0,16,2.9658965850466683
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,now,f1,0.7223958333333333,0.6635416666666667,0.7833463541666664,0.0,16,5.708202396259696
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,now,judge_correct,0.859375,0.78125,0.9375,0.0,16,5.463695972893306
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,future,em,-0.0010416666666666664,-0.026041666666666668,0.021875000000000002,0.9441,16,-0.020685425054273038
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,future,f1,-0.017493640618640616,-0.03636088694291819,0.0026870842554436265,0.0783,16,-0.42318652708123544
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,future,judge_correct,0.0031249999999999984,-0.030208333333333337,0.034375,0.8676,16,0.044656571820501735
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,gap,em,0.6572916666666666,0.5655989583333335,0.7489583333333334,0.0,16,3.3555729185604677
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,gap,f1,0.7398894739519739,0.692430393391331,0.7883867696250508,0.0,16,7.313183905646217
conditioned_minus_paraphrase,conditioned,paraphrase,20,utility,gap,judge_correct,0.8562500000000001,0.8114583333333334,0.8989583333333333,0.0,16,9.180452122354083
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,now,em,-0.65625,-0.765625,-0.546875,0.0,16,-2.9658965850466683
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,now,f1,-0.7223958333333333,-0.7833463541666665,-0.6635416666666667,0.0,16,-5.708202396259696
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,now,judge_correct,-0.859375,-0.9375,-0.78125,0.0,16,-5.463695972893306
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,future,em,0.0010416666666666838,-0.021874999999999985,0.02604166666666667,0.9132,16,0.020685425054273388
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,future,f1,0.017493640618640623,-0.0026870842554436304,0.03636088694291815,0.0783,16,0.4231865270812358
conditioned_minus_paraphrase,conditioned,paraphrase,20,regret,future,judge_correct,-0.003124999999999968,-0.03437499999999998,0.03020833333333337,0.872,16,-0.04465657182050129
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,now,em,0.8125,0.7290364583333344,0.8958333333333334,0.0,16,4.54596094017153
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,now,f1,0.7362847222222222,0.6739583333333333,0.7994835069444444,0.0,16,5.573581951882238
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,now,judge_correct,0.859375,0.78125,0.9375,0.0,16,5.463695972893306
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,future,em,0.00022720335220335203,-0.02760019927988678,0.02640470423673548,0.9877,16,0.003989576680860129
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,future,f1,-0.01818948866939938,-0.037203519849446184,0.001833988122492585,0.0658,16,-0.4434252975306158
conditioned_minus_paraphrase,conditioned,paraphrase,20,retained,future,judge_correct,0.0020089285714285712,-0.03229166666666666,0.03422619047619048,0.9191,16,0.028627903925516226
conditioned_minus_paraphrase,conditioned,paraphrase,20,specialisation_did,now_minus_future,em,0.6572916666666666,0.5645833333333333,0.7510416666666666,0.0,16,3.3555729185604677
conditioned_minus_paraphrase,conditioned,paraphrase,20,specialisation_did,now_minus_future,f1,0.7398894739519739,0.6923600602233415,0.7884217263494607,0.0,16,7.313183905646217
conditioned_minus_paraphrase,conditioned,paraphrase,20,specialisation_did,now_minus_future,judge_correct,0.8562500000000001,0.8104166666666667,0.9,0.0,16,9.180452122354083
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,now,em,0.671875,0.578125,0.765625,0.0,16,3.3881733342682394
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,now,f1,0.6656746031746031,0.6160714285714286,0.7151537698412698,0.0,16,6.332669028262819
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,now,judge_correct,0.796875,0.71875,0.875,0.0,16,4.865608953197626
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,future,em,-0.008333333333333335,-0.04166666666666667,0.023958333333333335,0.6238,16,-0.12009611535381538
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,future,f1,-0.06888978413335031,-0.09884098424723424,-0.0424769210951426,0.0,16,-1.1404976546885213
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,future,judge_correct,-0.04166666666666667,-0.09166666666666667,0.0031250000000000028,0.0867,16,-0.412112795872367
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,gap,em,0.6802083333333333,0.6083333333333334,0.7552083333333333,0.0,16,4.353204351411514
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,gap,f1,0.7345643873079535,0.6971340392612222,0.771788669642415,0.0,16,9.188636638362084
conditioned_minus_paraphrase,conditioned,paraphrase,40,utility,gap,judge_correct,0.8385416666666667,0.7989583333333334,0.8770833333333334,0.0,16,10.193303884113533
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,now,em,-0.671875,-0.765625,-0.578125,0.0,16,-3.3881733342682394
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,now,f1,-0.6656746031746031,-0.7151537698412698,-0.6160714285714286,0.0,16,-6.332669028262819
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,now,judge_correct,-0.796875,-0.875,-0.71875,0.0,16,-4.865608953197626
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,future,em,0.008333333333333338,-0.02395833333333333,0.04166666666666668,0.6151,16,0.12009611535381545
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,future,f1,0.06888978413335034,0.04247692109514263,0.09884098424723427,0.0,16,1.1404976546885215
conditioned_minus_paraphrase,conditioned,paraphrase,40,regret,future,judge_correct,0.04166666666666666,-0.0031250000000000167,0.09166666666666667,0.0873,16,0.4121127958723668
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,now,em,0.84375,0.765625,0.921875,0.0,16,5.1601778133059595
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,now,f1,0.6795634920634921,0.6341765873015873,0.7255704365079365,0.0,16,7.0744735054783
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,now,judge_correct,0.8125,0.734375,0.890625,0.0,16,4.7575128556241
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,future,em,-0.009850826257076256,-0.04849971642940392,0.027414512570762564,0.6084,16,-0.12379999255790936
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,future,f1,-0.07048608218054121,-0.10094791446711746,-0.04327227800964015,0.0,16,-1.1394746284182677
conditioned_minus_paraphrase,conditioned,paraphrase,40,retained,future,judge_correct,-0.044144917582417585,-0.09414491758241758,0.0009021577380951852,0.0671,16,-0.43735036851337916
conditioned_minus_paraphrase,conditioned,paraphrase,40,specialisation_did,now_minus_future,em,0.6802083333333333,0.6083072916666669,0.7562500000000001,0.0,16,4.353204351411514
conditioned_minus_paraphrase,conditioned,paraphrase,40,specialisation_did,now_minus_future,f1,0.7345643873079535,0.6959656354887284,0.7727264453998139,0.0,16,9.188636638362084
conditioned_minus_paraphrase,conditioned,paraphrase,40,specialisation_did,now_minus_future,judge_correct,0.8385416666666667,0.7989583333333334,0.8770833333333333,0.0,16,10.193303884113533
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,now,em,0.578125,0.5,0.65625,0.0,16,3.284081161547359
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,now,f1,0.5783482142857144,0.5125,0.6401041666666667,0.0,16,4.323064607832969
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,now,judge_correct,0.6875,0.59375,0.78125,0.0,16,3.5502347340234652
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,future,em,-0.07291666666666667,-0.109375,-0.03854166666666667,0.0002,16,-0.9754388471300866
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,future,f1,-0.13833058145558144,-0.17453873817155063,-0.10249983971468347,0.0,16,-1.7947096111837357
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,future,judge_correct,-0.13020833333333331,-0.17708333333333331,-0.08645833333333333,0.0,16,-1.3718989887781496
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,gap,em,0.6510416666666667,0.5635416666666667,0.734375,0.0,16,3.566954969616551
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,gap,f1,0.7166787957412957,0.6564867652602028,0.7741795253357753,0.0,16,5.774611310175233
conditioned_minus_paraphrase,conditioned,paraphrase,80,utility,gap,judge_correct,0.8177083333333335,0.7489583333333334,0.8854166666666666,0.0,16,5.6304791858572525
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,now,em,-0.578125,-0.65625,-0.5,0.0,16,-3.284081161547359
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,now,f1,-0.5783482142857144,-0.6401041666666667,-0.5125,0.0,16,-4.323064607832969
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,now,judge_correct,-0.6875,-0.78125,-0.59375,0.0,16,-3.5502347340234652
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,future,em,0.07291666666666669,0.03854166666666672,0.10937500000000001,0.0002,16,0.9754388471300872
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,future,f1,0.13833058145558144,0.10249983971468347,0.17453873817155063,0.0,16,1.7947096111837353
conditioned_minus_paraphrase,conditioned,paraphrase,80,regret,future,judge_correct,0.13020833333333337,0.08645833333333336,0.17708333333333331,0.0,16,1.37189898877815
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,now,em,0.7239583333333333,0.640625,0.8020833333333334,0.0,16,4.159365618645492
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,now,f1,0.5896329365079365,0.5223214285714286,0.6524807787698412,0.0,16,4.271797706067111
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,now,judge_correct,0.6875,0.59375,0.78125,0.0,16,3.5502347340234652
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,future,em,-0.07708931693306693,-0.11872036817349317,-0.0384533760510323,0.0003,16,-0.9068335743349852
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,future,f1,-0.13944608053983054,-0.17510703214609463,-0.10399435575998076,0.0,16,-1.8377139559937905
conditioned_minus_paraphrase,conditioned,paraphrase,80,retained,future,judge_correct,-0.1314102564102564,-0.17708733974358973,-0.08870192307692307,0.0,16,-1.4090805916243703
conditioned_minus_paraphrase,conditioned,paraphrase,80,specialisation_did,now_minus_future,em,0.6510416666666667,0.5583333333333333,0.7354166666666666,0.0,16,3.566954969616551
conditioned_minus_paraphrase,conditioned,paraphrase,80,specialisation_did,now_minus_future,f1,0.7166787957412957,0.6546745388581325,0.7728035990340678,0.0,16,5.774611310175233
conditioned_minus_paraphrase,conditioned,paraphrase,80,specialisation_did,now_minus_future,judge_correct,0.8177083333333335,0.746875,0.884375,0.0,16,5.6304791858572525
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,now,em,0.515625,0.40625,0.625,0.0,16,2.2208253459899328
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,now,f1,0.4786458333333333,0.35677083333333337,0.5828125,0.0,16,1.9821015892231018
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,now,judge_correct,0.5625,0.421875,0.6875,0.0,16,1.9991774624369365
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,future,em,-0.125,-0.17604166666666668,-0.08020833333333333,0.0,16,-1.2341047121023452
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,future,f1,-0.19206291971916972,-0.24380555555555553,-0.14279368418040292,0.0,16,-1.7976597620783699
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,future,judge_correct,-0.2177083333333333,-0.28020833333333334,-0.15625,0.0,16,-1.6475191796171005
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,gap,em,0.6406250000000001,0.553125,0.715625,0.0,16,3.7691824773999225
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,gap,f1,0.6707087530525031,0.5831403626755189,0.7453610491071428,0.0,16,3.9266472197854143
conditioned_minus_paraphrase,conditioned,paraphrase,160,utility,gap,judge_correct,0.7802083333333334,0.68125,0.875,0.0,16,3.8562780882435286
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,now,em,-0.515625,-0.625,-0.40625,0.0,16,-2.2208253459899328
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,now,f1,-0.4786458333333333,-0.5828125,-0.3567708333333333,0.0,16,-1.9821015892231013
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,now,judge_correct,-0.5625,-0.6875,-0.421875,0.0,16,-1.9991774624369365
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,future,em,0.125,0.08020833333333335,0.1760416666666667,0.0,16,1.2341047121023456
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,future,f1,0.19206291971916972,0.14279368418040295,0.24380555555555553,0.0,16,1.79765976207837
conditioned_minus_paraphrase,conditioned,paraphrase,160,regret,future,judge_correct,0.21770833333333336,0.15625,0.2802083333333334,0.0,16,1.647519179617101
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,now,em,0.6770833333333334,0.515625,0.8229166666666667,0.0,16,2.0670887709663117
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,now,f1,0.4916666666666667,0.36458333333333337,0.6036588541666665,0.0,16,1.9271032366688396
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,now,judge_correct,0.5625,0.421875,0.6875,0.0,16,1.9991774624369365
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,future,em,-0.14108764499389498,-0.19594758323273948,-0.0923413218725719,0.0,16,-1.2891969959299476
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,future,f1,-0.19390682234432233,-0.24624763703558342,-0.14410896345717777,0.0,16,-1.786840902292247
conditioned_minus_paraphrase,conditioned,paraphrase,160,retained,future,judge_correct,-0.21697000915750914,-0.2794700091575092,-0.1555116758241758,0.0,16,-1.6402131600584655
conditioned_minus_paraphrase,conditioned,paraphrase,160,specialisation_did,now_minus_future,em,0.6406250000000001,0.5541406250000002,0.7177083333333334,0.0,16,3.7691824773999225
conditioned_minus_paraphrase,conditioned,paraphrase,160,specialisation_did,now_minus_future,f1,0.6707087530525031,0.5846967385912699,0.746776351686508,0.0,16,3.9266472197854143
conditioned_minus_paraphrase,conditioned,paraphrase,160,specialisation_did,now_minus_future,judge_correct,0.7802083333333334,0.6833333333333333,0.8760416666666667,0.0,16,3.8562780882435286
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,now,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,now,f1,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,now,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,future,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,future,f1,0.00162037037037037,-0.004629629629629631,0.008333333333333333,0.6453,16,0.11425469223343608
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,future,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,gap,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,gap,f1,-0.00162037037037037,-0.008333333333333333,0.004629629629629631,0.6453,16,-0.11425469223343608
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,utility,gap,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,now,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,now,f1,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,now,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,future,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,future,f1,-0.0016203703703703692,-0.008333333333333331,0.004629629629629636,0.6453,16,-0.11425469223343603
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,regret,future,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,now,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,now,f1,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,now,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,future,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,future,f1,0.00162037037037037,-0.004629629629629631,0.008333333333333333,0.6453,16,0.11425469223343608
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,retained,future,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,specialisation_did,now_minus_future,em,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,specialisation_did,now_minus_future,f1,-0.00162037037037037,-0.009027777777777777,0.004629629629629629,0.6365,16,-0.11425469223343608
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,20,specialisation_did,now_minus_future,judge_correct,0.0,0.0,0.0,1.0,16,nan
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,now,em,0.03125,-0.03125,0.09375,0.4345,16,0.25
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,now,f1,0.018229166666666668,-0.050595238095238096,0.0859375,0.6103,16,0.1264608142162535
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,now,judge_correct,0.0,-0.078125,0.078125,1.0,16,0.0
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,future,em,0.00625,-0.025,0.034375,0.7058,16,0.09842327578876839
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,future,f1,-0.004467592592592596,-0.03661871693121693,0.024699280753968246,0.7741,16,-0.06932716462557827
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,future,judge_correct,-0.004166666666666668,-0.03333333333333334,0.02395833333333333,0.7576,16,-0.0704295212273764
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,gap,em,0.025,-0.02083333333333334,0.07500000000000001,0.367,16,0.23638418611173762
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,gap,f1,0.022696759259259257,-0.034559317129629626,0.07884308862433861,0.4348,16,0.1882478574730722
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,utility,gap,judge_correct,0.004166666666666666,-0.054166666666666675,0.0625,0.9315,16,0.03265812151707275
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,now,em,-0.03125,-0.09375,0.03125,0.4345,16,-0.25
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,now,f1,-0.018229166666666664,-0.0859375,0.050595238095238096,0.6122,16,-0.1264608142162535
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,now,judge_correct,0.0,-0.078125,0.078125,1.0,16,0.0
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,future,em,-0.006250000000000019,-0.034375000000000044,0.025,0.6696,16,-0.09842327578876867
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,future,f1,0.004467592592592565,-0.02469928075396828,0.03661871693121689,0.7743,16,0.06932716462557777
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,regret,future,judge_correct,0.004166666666666659,-0.02395833333333331,0.03333333333333329,0.7907,16,0.07042952122737631
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,now,em,0.03125,-0.041666666666666664,0.10416666666666666,0.4313,16,0.21017942970271156
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,now,f1,0.017361111111111112,-0.05233134920634921,0.0859375,0.6259,16,0.11920715412929243
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,now,judge_correct,-0.005208333333333332,-0.08854166666666666,0.078125,0.9226,16,-0.03100868364730211
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,future,em,0.004719065656565655,-0.03369916541791541,0.03958791859182483,0.8029,16,0.06149319743131302
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,future,f1,-0.0023830191798941817,-0.03342910879629628,0.025805741567460298,0.8704,16,-0.038390073074117244
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,retained,future,judge_correct,-0.00039491758241758275,-0.026041666666666668,0.025,0.9798,16,-0.007433568822284017
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,specialisation_did,now_minus_future,em,0.025,-0.02083333333333334,0.07500000000000001,0.3673,16,0.23638418611173762
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,specialisation_did,now_minus_future,f1,0.022696759259259257,-0.034093915343915336,0.07953153935185184,0.4406,16,0.1882478574730722
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,40,specialisation_did,now_minus_future,judge_correct,0.004166666666666666,-0.054166666666666675,0.0625,0.9271,16,0.03265812151707275
nonllm_generic_minus_random_selection,nonllm_generic,random_selection,80,utility,now,em,-0.03125,-0.140625,0.078125,0.6844,16,-0.13055824196677338
