context_id,rotation_id,policy,family,budget_words,tv_mismatch,js_mismatch,p_hat_entropy,retrieval_k,c_context,n_keep,n_compress,n_pointer,n_externalize,n_discard,retrieval_calls,retrieval_rate,c_retrieval,n_eval,now_em,future_em,gap_em,now_f1,future_f1,gap_f1,now_judge_correct,future_judge_correct,gap_judge_correct
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau0p5,pointer,40,0.22499999999999998,0.038051181154637126,0.9151505959607085,2,39,0,1,5,11,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau0p5,pointer,80,0.22499999999999998,0.038051181154637126,0.9151505959607085,2,79,1,0,10,6,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau0,pointer,40,0.0,0.0,0.6783898247235198,2,39,0,1,5,11,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau0,pointer,80,0.0,0.0,0.6783898247235198,2,79,1,0,10,6,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau1,pointer,40,0.44999999999999996,0.1519113671978972,1.0,2,39,0,1,5,11,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__tau1,pointer,80,0.44999999999999996,0.1519113671978972,1.0,2,79,1,0,10,6,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__sigma0p5,preserve,40,0.45,0.1788510987426215,0.7183332409583436,0,28,0,2,0,0,15,0,0.0,0.0,16,0.0,0.07500000000000001,-0.07500000000000001,0.5,0.09166666666666667,0.4083333333333333,1.0,0.10833333333333335,0.8916666666666666
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__sigma0p5,preserve,80,0.45,0.1788510987426215,0.7183332409583436,0,68,2,1,0,0,14,0,0.0,0.0,16,0.0,0.425,-0.425,0.5,0.5,0.0,1.0,0.4583333333333333,0.5416666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__sigma1,preserve,40,0.9,0.7582766571931676,0.0,0,28,0,2,0,0,15,0,0.0,0.0,16,0.0,0.07500000000000001,-0.07500000000000001,0.5,0.09166666666666667,0.4083333333333333,1.0,0.10833333333333335,0.8916666666666666
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__sigma1,preserve,80,0.9,0.7582766571931676,0.0,0,71,2,1,0,0,14,0,0.0,0.0,16,0.0,0.10000000000000002,-0.10000000000000002,0.5,0.1166666666666667,0.3833333333333333,1.0,0.13333333333333336,0.8666666666666667
