policy,display,context_id,rotation_id,target_words,delivered_words,fill_ratio,source_words,retention_fraction,selected_unit_count,declared_selected_unit_count,units_skipped_for_fit,empty_message,over_budget
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,80,76,0.95,413,0.18401937046004843,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,80,73,0.9125,413,0.17675544794188863,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,80,70,0.875,413,0.1694915254237288,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,80,70,0.875,413,0.1694915254237288,0,,,False,False
generic,summary_generic,rel:4,-,160,145,0.90625,413,0.35108958837772397,0,,,False,False
generic,summary_generic,rel:4,-,20,17,0.85,413,0.04116222760290557,0,,,False,False
generic,summary_generic,rel:4,-,40,34,0.85,413,0.08232445520581114,0,,,False,False
generic,summary_generic,rel:4,-,80,70,0.875,413,0.1694915254237288,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,160,159,0.99375,413,0.38498789346246975,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,160,139,0.86875,413,0.3365617433414044,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,160,160,1.0,413,0.387409200968523,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,160,160,1.0,413,0.387409200968523,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,20,0,0.0,413,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,20,0,0.0,413,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,20,0,0.0,413,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,20,0,0.0,413,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,40,32,0.8,413,0.0774818401937046,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,40,22,0.55,413,0.053268765133171914,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,40,22,0.55,413,0.053268765133171914,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,40,25,0.625,413,0.06053268765133172,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,80,59,0.7375,413,0.14285714285714285,2,2,14,False,False
lm_generic,lm_elimination_generic,rel:4,-,160,152,0.95,413,0.36803874092009686,6,6,10,False,False
lm_generic,lm_elimination_generic,rel:4,-,20,0,0.0,413,0.0,0,0,16,True,False
lm_generic,lm_elimination_generic,rel:4,-,40,34,0.85,413,0.08232445520581114,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:4,-,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,160,143,0.89375,413,0.34624697336561744,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,160,158,0.9875,413,0.38256658595641646,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,160,147,0.91875,413,0.3559322033898305,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,160,156,0.975,413,0.37772397094430993,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,20,0,0.0,413,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,20,0,0.0,413,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,20,0,0.0,413,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,20,0,0.0,413,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,40,31,0.775,413,0.07506053268765134,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,40,22,0.55,413,0.053268765133171914,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,40,22,0.55,413,0.053268765133171914,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,40,25,0.625,413,0.06053268765133172,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,80,77,0.9625,413,0.1864406779661017,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,80,69,0.8625,413,0.16707021791767554,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,80,76,0.95,413,0.18401937046004843,3,3,13,False,False
nonllm_generic,nonllm_elimination_generic,rel:4,-,160,149,0.93125,413,0.36077481840193704,5,5,11,False,False
nonllm_generic,nonllm_elimination_generic,rel:4,-,20,0,0.0,413,0.0,0,0,16,True,False
nonllm_generic,nonllm_elimination_generic,rel:4,-,40,32,0.8,413,0.0774818401937046,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:4,-,80,80,1.0,413,0.1937046004842615,3,3,13,False,False
oracle,summary_oracle,rel:4,-,160,142,0.8875,413,0.34382566585956414,0,,,False,False
oracle,summary_oracle,rel:4,-,20,17,0.85,413,0.04116222760290557,0,,,False,False
oracle,summary_oracle,rel:4,-,40,36,0.9,413,0.08716707021791767,0,,,False,False
oracle,summary_oracle,rel:4,-,80,77,0.9625,413,0.1864406779661017,0,,,False,False
paraphrase,paraphrase,rel:4,-,160,142,0.8875,413,0.34382566585956414,0,,,False,False
paraphrase,paraphrase,rel:4,-,20,20,1.0,413,0.048426150121065374,0,,,False,False
paraphrase,paraphrase,rel:4,-,40,35,0.875,413,0.0847457627118644,0,,,False,False
paraphrase,paraphrase,rel:4,-,80,69,0.8625,413,0.16707021791767554,0,,,False,False
passthrough,passthrough (prefix),rel:4,-,160,158,0.9875,413,0.38256658595641646,6,6,10,False,False
passthrough,passthrough (prefix),rel:4,-,20,0,0.0,413,0.0,0,0,16,True,False
passthrough,passthrough (prefix),rel:4,-,40,34,0.85,413,0.08232445520581114,1,1,15,False,False
passthrough,passthrough (prefix),rel:4,-,80,80,1.0,413,0.1937046004842615,3,3,13,False,False
random_selection,random_selection,rel:4,-,160,157,0.98125,413,0.3801452784503632,6,6,10,False,False
random_selection,random_selection,rel:4,-,20,0,0.0,413,0.0,0,0,16,True,False
random_selection,random_selection,rel:4,-,40,23,0.575,413,0.05569007263922518,1,1,15,False,False
random_selection,random_selection,rel:4,-,80,78,0.975,413,0.18886198547215496,3,3,13,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:custom:anchor,160,144,0.9,413,0.3486682808716707,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:facilities:anchor,160,150,0.9375,413,0.36319612590799033,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:finance:anchor,160,145,0.90625,413,0.35108958837772397,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:founding:anchor,160,138,0.8625,413,0.3341404358353511,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:custom:anchor,20,19,0.95,413,0.04600484261501211,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:facilities:anchor,20,19,0.95,413,0.04600484261501211,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:finance:anchor,20,19,0.95,413,0.04600484261501211,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:founding:anchor,20,19,0.95,413,0.04600484261501211,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:custom:anchor,40,39,0.975,413,0.09443099273607748,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:facilities:anchor,40,35,0.875,413,0.0847457627118644,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:finance:anchor,40,36,0.9,413,0.08716707021791767,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:founding:anchor,40,37,0.925,413,0.08958837772397095,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:custom:anchor,80,74,0.925,413,0.1791767554479419,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:facilities:anchor,80,69,0.8625,413,0.16707021791767554,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:finance:anchor,80,78,0.975,413,0.18886198547215496,0,,,False,False
reusable,summary_reusable,rel:4,rel:4|cond=rel:4:founding:anchor,80,77,0.9625,413,0.1864406779661017,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,160,142,0.8875,485,0.2927835051546392,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,160,140,0.875,485,0.28865979381443296,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,160,137,0.85625,485,0.2824742268041237,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,160,151,0.94375,485,0.311340206185567,2,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,20,17,0.85,485,0.03505154639175258,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,20,17,0.85,485,0.03505154639175258,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,20,19,0.95,485,0.03917525773195876,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,20,17,0.85,485,0.03505154639175258,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,40,35,0.875,485,0.07216494845360824,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,40,34,0.85,485,0.07010309278350516,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,40,35,0.875,485,0.07216494845360824,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,40,40,1.0,485,0.08247422680412371,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,80,79,0.9875,485,0.16288659793814433,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,80,71,0.8875,485,0.1463917525773196,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,80,75,0.9375,485,0.15463917525773196,0,,,False,False
conditioned,summary_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,80,71,0.8875,485,0.1463917525773196,0,,,False,False
generic,summary_generic,rel:5,-,160,143,0.89375,485,0.2948453608247423,0,,,False,False
generic,summary_generic,rel:5,-,20,20,1.0,485,0.041237113402061855,0,,,False,False
generic,summary_generic,rel:5,-,40,34,0.85,485,0.07010309278350516,0,,,False,False
generic,summary_generic,rel:5,-,80,69,0.8625,485,0.1422680412371134,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,160,159,0.99375,485,0.32783505154639175,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,160,160,1.0,485,0.32989690721649484,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,160,160,1.0,485,0.32989690721649484,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,160,159,0.99375,485,0.32783505154639175,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,20,0,0.0,485,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,20,0,0.0,485,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,20,0,0.0,485,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,20,0,0.0,485,0.0,0,0,16,True,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,40,35,0.875,485,0.07216494845360824,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,40,36,0.9,485,0.07422680412371134,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,80,69,0.8625,485,0.1422680412371134,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,80,60,0.75,485,0.12371134020618557,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,80,61,0.7625,485,0.12577319587628866,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,80,68,0.85,485,0.1402061855670103,2,2,14,False,False
lm_generic,lm_elimination_generic,rel:5,-,160,160,1.0,485,0.32989690721649484,6,6,10,False,False
lm_generic,lm_elimination_generic,rel:5,-,20,0,0.0,485,0.0,0,0,16,True,False
lm_generic,lm_elimination_generic,rel:5,-,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:5,-,80,75,0.9375,485,0.15463917525773196,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,160,159,0.99375,485,0.32783505154639175,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,160,159,0.99375,485,0.32783505154639175,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,160,148,0.925,485,0.30515463917525776,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,160,159,0.99375,485,0.32783505154639175,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,20,0,0.0,485,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,20,0,0.0,485,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,20,0,0.0,485,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,20,0,0.0,485,0.0,0,0,16,True,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,40,35,0.875,485,0.07216494845360824,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,40,36,0.9,485,0.07422680412371134,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:custom:anchor,80,69,0.8625,485,0.1422680412371134,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:facilities:anchor,80,64,0.8,485,0.13195876288659794,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:finance:anchor,80,61,0.7625,485,0.12577319587628866,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:5,rel:5|cond=rel:5:founding:anchor,80,64,0.8,485,0.13195876288659794,2,2,14,False,False
nonllm_generic,nonllm_elimination_generic,rel:5,-,160,160,1.0,485,0.32989690721649484,5,5,11,False,False
nonllm_generic,nonllm_elimination_generic,rel:5,-,20,0,0.0,485,0.0,0,0,16,True,False
nonllm_generic,nonllm_elimination_generic,rel:5,-,40,32,0.8,485,0.06597938144329897,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:5,-,80,73,0.9125,485,0.15051546391752577,2,2,14,False,False
oracle,summary_oracle,rel:5,-,160,157,0.98125,485,0.3237113402061856,0,,,False,False
oracle,summary_oracle,rel:5,-,20,18,0.9,485,0.03711340206185567,0,,,False,False
oracle,summary_oracle,rel:5,-,40,35,0.875,485,0.07216494845360824,0,,,False,False
oracle,summary_oracle,rel:5,-,80,74,0.925,485,0.15257731958762888,0,,,False,False
paraphrase,paraphrase,rel:5,-,160,150,0.9375,485,0.30927835051546393,0,,,False,False
paraphrase,paraphrase,rel:5,-,20,19,0.95,485,0.03917525773195876,0,,,False,False
paraphrase,paraphrase,rel:5,-,40,39,0.975,485,0.08041237113402062,0,,,False,False
paraphrase,paraphrase,rel:5,-,80,72,0.9,485,0.14845360824742268,0,,,False,False
passthrough,passthrough (prefix),rel:5,-,160,150,0.9375,485,0.30927835051546393,5,5,11,False,False
passthrough,passthrough (prefix),rel:5,-,20,0,0.0,485,0.0,0,0,16,True,False
passthrough,passthrough (prefix),rel:5,-,40,36,0.9,485,0.07422680412371134,1,1,15,False,False
passthrough,passthrough (prefix),rel:5,-,80,65,0.8125,485,0.13402061855670103,2,2,14,False,False
random_selection,random_selection,rel:5,-,160,154,0.9625,485,0.31752577319587627,5,5,11,False,False
random_selection,random_selection,rel:5,-,20,0,0.0,485,0.0,0,0,16,True,False
random_selection,random_selection,rel:5,-,40,28,0.7,485,0.0577319587628866,1,1,15,False,False
random_selection,random_selection,rel:5,-,80,79,0.9875,485,0.16288659793814433,3,3,13,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:custom:anchor,160,141,0.88125,485,0.2907216494845361,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:facilities:anchor,160,139,0.86875,485,0.2865979381443299,1,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:finance:anchor,160,149,0.93125,485,0.30721649484536084,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:founding:anchor,160,137,0.85625,485,0.2824742268041237,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:custom:anchor,20,20,1.0,485,0.041237113402061855,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:facilities:anchor,20,18,0.9,485,0.03711340206185567,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:finance:anchor,20,19,0.95,485,0.03917525773195876,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:founding:anchor,20,18,0.9,485,0.03711340206185567,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:custom:anchor,40,35,0.875,485,0.07216494845360824,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:facilities:anchor,40,37,0.925,485,0.07628865979381444,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:finance:anchor,40,35,0.875,485,0.07216494845360824,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:founding:anchor,40,34,0.85,485,0.07010309278350516,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:custom:anchor,80,75,0.9375,485,0.15463917525773196,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:facilities:anchor,80,71,0.8875,485,0.1463917525773196,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:finance:anchor,80,75,0.9375,485,0.15463917525773196,0,,,False,False
reusable,summary_reusable,rel:5,rel:5|cond=rel:5:founding:anchor,80,69,0.8625,485,0.1422680412371134,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,160,151,0.94375,426,0.3544600938967136,1,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,160,138,0.8625,426,0.323943661971831,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,160,136,0.85,426,0.3192488262910798,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,160,137,0.85625,426,0.3215962441314554,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,20,19,0.95,426,0.04460093896713615,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,20,18,0.9,426,0.04225352112676056,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,20,20,1.0,426,0.046948356807511735,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,20,18,0.9,426,0.04225352112676056,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,40,37,0.925,426,0.08685446009389672,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,40,37,0.925,426,0.08685446009389672,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,40,36,0.9,426,0.08450704225352113,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,40,38,0.95,426,0.0892018779342723,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,80,70,0.875,426,0.1643192488262911,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,80,75,0.9375,426,0.176056338028169,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,80,68,0.85,426,0.1596244131455399,0,,,False,False
conditioned,summary_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,80,70,0.875,426,0.1643192488262911,0,,,False,False
generic,summary_generic,rel:6,-,160,139,0.86875,426,0.32629107981220656,0,,,False,False
generic,summary_generic,rel:6,-,20,19,0.95,426,0.04460093896713615,0,,,False,False
generic,summary_generic,rel:6,-,40,38,0.95,426,0.0892018779342723,0,,,False,False
generic,summary_generic,rel:6,-,80,75,0.9375,426,0.176056338028169,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,160,160,1.0,426,0.3755868544600939,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,160,142,0.8875,426,0.3333333333333333,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,160,143,0.89375,426,0.33568075117370894,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,160,160,1.0,426,0.3755868544600939,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,40,30,0.75,426,0.07042253521126761,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,40,26,0.65,426,0.06103286384976526,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,40,30,0.75,426,0.07042253521126761,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,40,40,1.0,426,0.09389671361502347,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,80,79,0.9875,426,0.18544600938967137,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,80,79,0.9875,426,0.18544600938967137,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,80,80,1.0,426,0.18779342723004694,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,80,73,0.9125,426,0.17136150234741784,3,3,13,False,False
lm_generic,lm_elimination_generic,rel:6,-,160,154,0.9625,426,0.3615023474178404,6,6,10,False,False
lm_generic,lm_elimination_generic,rel:6,-,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:6,-,40,26,0.65,426,0.06103286384976526,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:6,-,80,77,0.9625,426,0.1807511737089202,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,160,155,0.96875,426,0.36384976525821594,5,5,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,160,147,0.91875,426,0.34507042253521125,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,160,160,1.0,426,0.3755868544600939,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,160,157,0.98125,426,0.3685446009389671,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
