stack_id,stack_label,dataset,future_distribution,metric,policy_family,requested_budget,n_preferences,n_contexts,future_shares,preference_ids,u_now_values,u_future_values,slope_u_now,slope_u_now_lo,slope_u_now_hi,slope_u_future,slope_u_future_lo,slope_u_future_hi,spearman_u_now,spearman_u_future,endpoint_delta_u_now,endpoint_delta_u_now_lo,endpoint_delta_u_now_hi,endpoint_delta_u_future,endpoint_delta_u_future_lo,endpoint_delta_u_future_hi,adjacent_nonincrease_u_now,adjacent_nondecrease_u_future,point_direction_correct,joint_sign_probability,joint_direction_robust,ci_level,n_resamples
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 0.984375, 0.984375, 0.984375, 0.984375]","[0.2119140625, 0.240234375, 0.2236328125, 0.2216796875, 0.21484375]",-0.0125,-0.0375,0.0,-0.005078125,-0.0203125,0.011328125,-0.7071067811865475,0.0,-0.015625,-0.046875,0.0,0.0029296875,-0.017578125,0.0234375,1.0,0.25,True,0.1472,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 1.0, 1.0, 0.984375, 0.0625]","[0.232421875, 0.3271484375, 0.41015625, 0.4150390625, 0.451171875]",-0.74375,-0.78125,-0.7,0.21015625,0.169140625,0.24844726562499986,-0.5270462766947298,0.9999999999999999,-0.921875,-0.96875,-0.859375,0.21875,0.1787109375,0.2578125,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 1.0, 1.0, 0.96875, 0.21875]","[0.041015625, 0.0859375, 0.0947265625, 0.13671875, 0.1806640625]",-0.6375,-0.70625,-0.56875,0.13203125,0.09609375,0.16640625,-0.8944271909999159,0.9999999999999999,-0.78125,-0.875,-0.6875,0.1396484375,0.0966796875,0.17873535156249964,1.0,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 0.984375, 1.0, 1.0, 0.109375]","[0.1357421875, 0.1796875, 0.2216796875, 0.228515625, 0.306640625]",-0.69375,-0.75,-0.61875,0.15625,0.117578125,0.1953125,-0.10540925533894598,0.9999999999999999,-0.875,-0.9375,-0.796875,0.1708984375,0.1357421875,0.2060546875,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,em,split,40,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.5625, 0.5729166666666666, 0.5625, 0.4895833333333333, 0.21875]","[0.09722222222222221, 0.08680555555555554, 0.11458333333333336, 0.13541666666666666, 0.17013888888888887]",-0.3083333333333333,-0.4167708333333329,-0.20416666666666666,0.07777777777777777,0.043055555555555534,0.11388888888888885,-0.8207826816681234,0.8999999999999998,-0.34375,-0.46875,-0.22916666666666663,0.07291666666666666,0.038194444444444406,0.10763888888888888,0.75,0.75,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,em,split,80,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.6041666666666666, 0.5104166666666666, 0.6041666666666666, 0.6041666666666666, 0.23958333333333334]","[0.19791666666666666, 0.19444444444444445, 0.21527777777777776, 0.28472222222222227, 0.3888888888888889]",-0.2541666666666666,-0.3625,-0.14583333333333337,0.18888888888888894,0.1069444444444444,0.27083333333333337,-0.4472135954999579,0.8999999999999998,-0.36458333333333326,-0.5,-0.22916666666666669,0.19097222222222224,0.10416666666666671,0.2743055555555555,0.75,0.75,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,f1,split,40,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.6870655964405964, 0.724376797630474, 0.7320231212500948, 0.6965628507295176, 0.32930793165168165]","[0.17469361271444606, 0.18459494432630397, 0.22384765402535012, 0.2284631649214982, 0.27602207359166536]",-0.29733171059151436,-0.39133643399084556,-0.20857638599826087,0.09861005693985314,0.05553352634050856,0.1426312749904022,-0.3,0.9999999999999999,-0.35775766478891474,-0.4754318012716447,-0.24732922170422175,0.1013284608772193,0.05271334415825876,0.14745333317739312,0.5,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,f1,split,80,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.7487575188126968, 0.6984003197238491, 0.7462425999396823, 0.7458999455709981, 0.36511642292892293]","[0.2997247219560815, 0.3108370640948255, 0.35027410326576086, 0.41476376429775547, 0.5227665788429677]",-0.28791302636815946,-0.3757243311160156,-0.20030523141850623,0.22000416559068095,0.13381251047248527,0.3010560306365635,-0.7,0.9999999999999999,-0.3836410958837739,-0.48979139211836314,-0.2762781800417755,0.22304185688688621,0.12926437807948224,0.30780021407077324,0.75,1.0,True,0.9998,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,judge_correct,split,40,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.7708333333333334, 0.875, 0.8645833333333334, 0.84375, 0.3958333333333333]","[0.2569444444444444, 0.2395833333333333, 0.29513888888888884, 0.3159722222222222, 0.35763888888888884]",-0.31250000000000006,-0.4208333333333334,-0.20416666666666666,0.11111111111111112,0.06107638888888896,0.16666666666666669,-0.39999999999999997,0.8999999999999998,-0.37500000000000006,-0.48958333333333337,-0.2604166666666667,0.10069444444444442,0.038194444444444475,0.1666666666666667,0.75,0.75,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,squad_groups,empirical_questions,judge_correct,split,80,5,24,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8229166666666666, 0.8541666666666666, 0.84375, 0.84375, 0.4895833333333333]","[0.3993055555555555, 0.4270833333333332, 0.46874999999999994, 0.5034722222222222, 0.611111111111111]",-0.2708333333333333,-0.3791666666666667,-0.15833333333333335,0.2,0.08750000000000002,0.298645833333333,-0.35909242322980395,0.9999999999999999,-0.3333333333333333,-0.46875,-0.19791666666666663,0.21180555555555552,0.09027777777777773,0.31597222222222227,0.75,1.0,True,0.9996,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.08125, 0.14375000000000002, 0.24583333333333335]",-0.421875,-0.5625,-0.28125,0.16458333333333336,0.128125,0.20520833333333338,-1.0,1.0,-0.421875,-0.5625,-0.28125,0.16458333333333336,0.128125,0.20520833333333338,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.16041666666666665, 0.2989583333333333, 0.39895833333333336]",-0.359375,-0.46875,-0.25,0.2385416666666667,0.19270833333333337,0.29375000000000007,-0.5,1.0,-0.359375,-0.46875,-0.25,0.2385416666666667,0.19270833333333337,0.29375000000000007,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.12496031746031745, 0.21353587962962964, 0.3143568121693122]",-0.3930803571428571,-0.5304315476190475,-0.25587611607142857,0.18939649470899478,0.1552164351851852,0.22637758349867723,-1.0,1.0,-0.3930803571428571,-0.5304315476190475,-0.25587611607142857,0.18939649470899478,0.1552164351851852,0.22637758349867723,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.20215773809523807, 0.3523882656695157, 0.47414021164021164]",-0.3447172619047619,-0.45990699404761903,-0.23124813988095236,0.27198247354497357,0.22697635582010592,0.3216739417989417,-0.5,1.0,-0.3447172619047619,-0.45990699404761903,-0.23124813988095236,0.27198247354497357,0.22697635582010592,0.3216739417989417,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.11875, 0.24687499999999998, 0.3718750000000001]",-0.484375,-0.609375,-0.359375,0.25312500000000016,0.21458333333333332,0.29065104166666644,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.25312500000000016,0.21458333333333332,0.29065104166666644,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,empirical_cells,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.20625000000000004, 0.39583333333333337, 0.5468750000000001]",-0.421875,-0.53125,-0.3125,0.34062500000000007,0.29062499999999997,0.39062500000000006,-0.8660254037844387,1.0,-0.421875,-0.53125,-0.3125,0.34062500000000007,0.29062499999999997,0.39062500000000006,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.0026041666666666665, 0.08463541666666667, 0.22786458333333334]",-0.421875,-0.5472656249999983,-0.28125,0.22526041666666669,0.18098958333333331,0.27343750000000006,-1.0,1.0,-0.421875,-0.5472656249999983,-0.28125,0.22526041666666669,0.18098958333333331,0.27343750000000006,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.036458333333333336, 0.22786458333333334, 0.3841145833333333]",-0.359375,-0.46875,-0.25,0.34765625,0.296875,0.41145833333333326,-0.5,1.0,-0.359375,-0.46875,-0.25,0.34765625,0.29687499999999994,0.4114583333333333,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.044717261904761905, 0.15080811838624336, 0.2860253389550264]",-0.3930803571428571,-0.5307366071428571,-0.25787574404761915,0.2413080770502645,0.199681247933201,0.2894212704613095,-1.0,1.0,-0.3930803571428571,-0.5307366071428571,-0.25787574404761915,0.2413080770502645,0.199681247933201,0.2894212704613095,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.07708953373015873, 0.27609731125356124, 0.45946283895502643]",-0.3447172619047619,-0.45677083333333335,-0.23362351190476185,0.3823733052248677,0.3316488921957673,0.4396485925099205,-0.5,1.0,-0.3447172619047619,-0.45677083333333335,-0.23362351190476185,0.3823733052248677,0.3316488921957673,0.4396485925099205,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.01953125, 0.17578125, 0.34244791666666663]",-0.484375,-0.609375,-0.359375,0.32291666666666663,0.2747395833333333,0.3736979166666665,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.32291666666666663,0.2747395833333333,0.3736979166666666,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,far,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.055989583333333336, 0.31119791666666674, 0.5260416666666667]",-0.421875,-0.515625,-0.3125,0.47005208333333337,0.4140625,0.5221354166666667,-0.8660254037844387,1.0,-0.421875,-0.515625,-0.3125,0.4700520833333334,0.41406249999999994,0.5221354166666667,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.234375, 0.203125, 0.3203125]",-0.421875,-0.5625,-0.28125,0.0859375,0.0078125,0.1640625,-1.0,0.5,-0.421875,-0.5625,-0.28125,0.0859375,0.0078125,0.1640625,1.0,0.5,True,0.9824,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.625, 0.5, 0.53125]",-0.359375,-0.46875,-0.265625,-0.09375,-0.1796875,0.0,-0.5,-0.5,-0.359375,-0.46875,-0.265625,-0.09375,-0.1796875,0.0,0.5,0.5,False,0.0186,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.27488839285714284, 0.2896391369047619, 0.4262462797619047]",-0.3930803571428571,-0.5264899553571428,-0.2562481398809524,0.15135788690476187,0.0780687313988095,0.22719680059523809,-1.0,1.0,-0.3930803571428571,-0.5264899553571428,-0.2562481398809524,0.15135788690476187,0.0780687313988095,0.22719680059523809,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.6609375, 0.5688802083333333, 0.6107328869047619]",-0.3447172619047619,-0.4598214285714285,-0.22945498511904783,-0.05020461309523805,-0.12637788318452375,0.033449590773809594,-0.5,-0.5,-0.3447172619047619,-0.4598214285714285,-0.22945498511904783,-0.05020461309523805,-0.12637788318452375,0.033449590773809594,0.5,0.5,False,0.1034,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.28125, 0.3046875, 0.46875]",-0.484375,-0.609375,-0.359375,0.1875,0.1015625,0.28125,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.1875,0.1015625,0.28125,1.0,1.0,True,0.9998,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.7109375, 0.6015625, 0.6640625]",-0.421875,-0.53125,-0.3125,-0.046875,-0.1328125,0.046875,-0.8660254037844387,-0.5,-0.421875,-0.53125,-0.3125,-0.046875,-0.1328125,0.046875,1.0,0.5,False,0.1388,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.71875, 0.734375, 0.3125]",-0.421875,-0.5625,-0.296875,-0.40625,-0.5625,-0.25,-1.0,-0.5,-0.421875,-0.5625,-0.296875,-0.40625,-0.5625,-0.25,1.0,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.71875, 0.75, 0.3125]",-0.359375,-0.46875,-0.25,-0.40625,-0.515625,-0.296875,-0.5,-0.5,-0.359375,-0.46875,-0.25,-0.40625,-0.515625,-0.296875,0.5,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.7880208333333333, 0.8140624999999999, 0.4305555555555556]",-0.3930803571428571,-0.5357198660714285,-0.26264880952380953,-0.3574652777777777,-0.5199652777777777,-0.20399305555555558,-1.0,-0.5,-0.3930803571428571,-0.5357198660714285,-0.26264880952380953,-0.3574652777777777,-0.5199652777777777,-0.20399305555555558,1.0,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.7854166666666667, 0.8348958333333332, 0.3770833333333333]",-0.3447172619047619,-0.4581863839285714,-0.230571056547619,-0.4083333333333333,-0.53125,-0.2859374999999999,-0.5,-0.5,-0.3447172619047619,-0.4581863839285714,-0.230571056547619,-0.4083333333333333,-0.53125,-0.2859374999999999,0.5,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.984375, 0.984375, 0.53125]",-0.484375,-0.609375,-0.359375,-0.453125,-0.59375,-0.3125,-1.0,-0.8660254037844387,-0.484375,-0.609375,-0.359375,-0.453125,-0.59375,-0.3125,1.0,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[1.0, 1.0, 0.5625]",-0.421875,-0.515625,-0.3125,-0.4375,-0.5625,-0.328125,-0.8660254037844387,-0.8660254037844387,-0.421875,-0.515625,-0.3125,-0.4375,-0.5625,-0.328125,1.0,0.5,False,0.0,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.2975260416666667, 0.3063151041666667, 0.2952473958333334]",-0.421875,-0.546875,-0.28125,-0.0022786458333332593,-0.06315104166666663,0.06184895833333326,-1.0,-0.5,-0.421875,-0.546875,-0.28125,-0.0022786458333332593,-0.06315104166666663,0.06184895833333326,1.0,0.5,False,0.4778,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.5013020833333333, 0.4944661458333333, 0.43977864583333326]",-0.359375,-0.46875,-0.25,-0.0615234375,-0.11817220052083335,-0.0032552083333333677,-0.5,-1.0,-0.359375,-0.46875,-0.25,-0.0615234375,-0.11817220052083335,-0.0032552083333333677,0.5,0.0,False,0.0186,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.34562872023809516, 0.3860372230489418, 0.39226836350859784]",-0.3930803571428571,-0.532665550595238,-0.2563895089285715,0.046639643270502684,-0.01212506975446437,0.10700720408606143,-1.0,1.0,-0.3930803571428571,-0.532665550595238,-0.2563895089285715,0.046639643270502684,-0.01212506975446437,0.10700720408606143,1.0,1.0,True,0.9378,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.5460953000992064, 0.5621883903133904, 0.5145029865244709]",-0.3447172619047619,-0.4557291666666667,-0.23473586309523828,-0.031592313574735464,-0.09018395802331343,0.021548071159887525,-0.5,-0.5,-0.3447172619047619,-0.4557291666666667,-0.23473586309523828,-0.031592313574735464,-0.09018395802331343,0.021548071159887525,0.5,0.5,False,0.124,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.3916015625, 0.44238281250000006, 0.4527994791666667]",-0.484375,-0.609375,-0.359375,0.061197916666666685,0.006184895833333369,0.11881510416666663,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.061197916666666685,0.006184895833333369,0.11881510416666663,1.0,1.0,True,0.9852,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,relation_balanced,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.6194661458333333, 0.6285807291666666, 0.6041666666666665]",-0.421875,-0.53125,-0.3125,-0.01529947916666674,-0.07779947916666663,0.0419921875,-0.8660254037844387,-0.5,-0.421875,-0.53125,-0.3125,-0.01529947916666674,-0.07779947916666663,0.0419921875,1.0,0.5,False,0.311,False,0.95,5000
